ID_Transaccion,Fecha,Hora,ID_Cliente,Tipo_Cliente,Rubro,Region_Origen,Region_Destino,Tipo_Servicio,Peso_Kg,Monto_Servicio,ID_Sucursal,Estado_Envio,Fecha_Entrega_Real,Dias_Transito
ENV-1643,17/02/2025,19:28:29,C-3832,Particular,N/A,Biobío,Biobío,Económico,0.47,8752.0,S-02,En tránsito,,
ENV-1644,08/08/2024,12:37:37,C-1925,Particular,N/A,Metropolitana,Metropolitana,Paquetería,2.52,18048.0,S-01,Reclamado,,
ENV-1645,08/10/2024,10:20:32,C-3308,Corporativo,Tecnología,Valparaíso,La Araucanía,Express,9.63,43890.0,S-03,Entregado,13/10/2024,5
ENV-1646,08/05/2024,18:25:48,C-4602,Corporativo,Retail,La Araucanía,Antofagasta,Económico,4.69,15504.0,S-04,Entregado,14/05/2024,6
ENV-1647,04/10/2024,18:44:26,C-656,Corporativo,Banca,Valparaíso,Biobío,Certificado,1.33,12660.0,S-04,Entregado,05/10/2024,1
ENV-1648,12/08/2024,18:35:38,C-3548,Particular,N/A,Biobío,Biobío,Express,6.71,35130.0,S-05,Entregado,14/08/2024,2
ENV-1649,11/03/2025,14:30:48,C-4926,Corporativo,Salud,Antofagasta,La Araucanía,Certificado,0.24,10480.0,S-03,En tránsito,,
ENV-1650,02/10/2024,18:14:19,C-4832,Corporativo,Educación,Biobío,Biobío,Económico,8.01,20816.0,S-04,Entregado,08/10/2024,6
ENV-1651,20/08/2024,08:04:09,C-3081,Corporativo,Educación,Metropolitana,Valparaíso,Económico,5.4,16640.0,S-04,Demorado,,
ENV-1652,06/01/2024,13:52:57,C-157,Particular,N/A,La Araucanía,Biobío,Económico,8.52,21632.0,S-03,Entregado,10/01/2024,4
ENV-1653,21/07/2024,10:23:16,C-2820,Corporativo,Salud,Antofagasta,Biobío,Económico,2.37,11792.0,S-05,Entregado,28/07/2024,7
ENV-1654,04/03/2025,12:50:34,C-4217,Particular,N/A,Antofagasta,La Araucanía,Express,0.99,17970.0,S-01,En tránsito,,
ENV-1655,22/06/2024,17:08:06,C-2403,Corporativo,Educación,Antofagasta,La Araucanía,Paquetería,6.96,28704.0,S-01,Reclamado,,
ENV-1656,28/03/2024,16:08:29,C-1899,Particular,N/A,Metropolitana,Biobío,Certificado,8.17,26340.0,S-02,En tránsito,,
ENV-1657,12/05/2024,16:28:30,C-3264,Corporativo,Retail,Valparaíso,Valparaíso,Económico,6.35,18160.0,S-03,Entregado,14/05/2024,2
ENV-1658,05/09/2024,19:36:58,C-4067,Particular,N/A,Biobío,Metropolitana,Express,7.75,38250.0,S-03,Entregado,09/09/2024,4
ENV-1659,13/01/2024,12:23:08,C-3312,Corporativo,E-commerce,Biobío,Biobío,Express,6.35,34050.0,S-01,Entregado,16/01/2024,3
ENV-1660,10/02/2025,19:00:34,C-3025,Particular,N/A,La Araucanía,Metropolitana,Certificado,8.92,27840.0,S-05,Entregado,13/02/2025,3
ENV-1661,26/11/2024,11:49:17,C-409,Particular,N/A,Valparaíso,Valparaíso,Certificado,9.93,29860.0,S-02,En tránsito,,
ENV-1662,01/08/2024,17:51:04,C-506,Corporativo,Educación,Metropolitana,Valparaíso,Express,1.82,20460.0,S-01,En tránsito,,
ENV-1663,19/10/2024,15:18:00,C-3340,Particular,N/A,Biobío,Metropolitana,Express,5.54,31620.0,S-04,Entregado,23/10/2024,4
ENV-1664,10/01/2024,18:17:46,C-4965,Corporativo,Salud,Biobío,Metropolitana,Paquetería,1.29,15096.0,S-04,Demorado,,
ENV-1665,01/02/2024,16:44:01,C-3509,Particular,N/A,Antofagasta,Biobío,Paquetería,7.69,30456.0,S-04,En tránsito,,
ENV-1666,20/12/2024,17:25:07,C-4812,Particular,N/A,Antofagasta,Antofagasta,Express,2.36,22080.0,S-05,En tránsito,,
ENV-1667,30/06/2024,10:20:38,C-1288,Corporativo,Retail,Antofagasta,Biobío,Express,1.2,18600.0,S-05,Entregado,05/07/2024,5
ENV-1668,23/10/2024,17:40:44,C-1189,Particular,N/A,La Araucanía,Antofagasta,Paquetería,9.69,35256.0,S-02,En tránsito,,
ENV-1669,11/03/2024,19:36:59,C-2709,Corporativo,Salud,Biobío,Antofagasta,Express,4.53,28590.0,S-04,Demorado,,
ENV-1670,30/10/2024,15:05:39,C-1562,Particular,N/A,La Araucanía,La Araucanía,Certificado,8.32,26640.0,S-05,En tránsito,,
ENV-1671,05/03/2024,15:33:21,C-1156,Particular,N/A,Metropolitana,Antofagasta,Express,0.36,16080.0,S-04,Entregado,10/03/2024,5
ENV-1672,11/03/2024,17:55:43,C-4029,Particular,N/A,Antofagasta,Biobío,Certificado,1.0,12000.0,S-02,Entregado,14/03/2024,3
ENV-1673,12/05/2024,09:10:03,C-3386,Particular,N/A,Biobío,La Araucanía,Express,8.17,39510.0,S-01,Entregado,18/05/2024,6
ENV-1674,28/02/2025,17:07:51,C-2569,Particular,N/A,Biobío,Antofagasta,Económico,9.1,22560.0,S-01,Entregado,07/03/2025,7
ENV-1675,21/05/2024,08:07:35,C-49,Particular,N/A,La Araucanía,Metropolitana,Express,0.78,17340.0,S-03,Entregado,24/05/2024,3
ENV-1676,22/07/2024,16:19:48,C-2995,Corporativo,Banca,Valparaíso,Metropolitana,Express,6.54,34620.0,S-04,Entregado,27/07/2024,5
ENV-1677,15/10/2024,20:12:10,C-3053,Corporativo,Retail,Biobío,Valparaíso,Express,5.58,31740.0,S-03,Entregado,17/10/2024,2
ENV-1678,24/07/2024,16:09:14,C-2970,Particular,N/A,La Araucanía,Biobío,Económico,2.14,11424.0,S-01,Entregado,28/07/2024,4
ENV-1679,29/03/2024,11:05:32,C-657,Particular,N/A,La Araucanía,La Araucanía,Certificado,4.31,18620.0,S-01,En tránsito,,
ENV-1680,09/11/2024,12:44:53,C-3144,Particular,N/A,Antofagasta,Antofagasta,Económico,4.78,15648.0,S-02,Demorado,,
ENV-1681,15/02/2024,17:27:17,C-1080,Particular,N/A,Antofagasta,Biobío,Paquetería,0.21,12504.0,S-01,Demorado,,
ENV-1682,29/04/2024,17:08:18,C-297,Particular,N/A,Metropolitana,La Araucanía,Certificado,5.49,20980.0,S-05,Entregado,03/05/2024,4
ENV-1683,05/09/2024,17:51:15,C-1160,Particular,N/A,Antofagasta,La Araucanía,Económico,7.85,20560.0,S-02,Reclamado,,
ENV-1684,04/01/2024,09:54:38,C-405,Corporativo,Educación,Metropolitana,Metropolitana,Económico,9.15,22640.0,S-02,Reclamado,,
ENV-1685,31/03/2024,11:59:01,C-2530,Particular,N/A,Biobío,La Araucanía,Económico,0.56,8896.0,S-05,En tránsito,,
ENV-1686,27/09/2024,14:39:18,C-2167,Particular,N/A,Biobío,Antofagasta,Económico,7.94,20704.0,S-05,Demorado,,
ENV-1687,11/06/2024,15:27:27,C-2728,Particular,N/A,Valparaíso,La Araucanía,Certificado,4.45,18900.0,S-05,Entregado,15/06/2024,4
ENV-1688,13/09/2024,20:04:11,C-333,Particular,N/A,Valparaíso,Metropolitana,Express,7.08,36240.0,S-05,Entregado,20/09/2024,7
ENV-1689,28/11/2024,11:49:43,C-649,Particular,N/A,Antofagasta,La Araucanía,Económico,6.13,17808.0,S-04,Entregado,05/12/2024,7
ENV-1690,12/08/2024,08:59:40,C-1046,Corporativo,Retail,La Araucanía,Metropolitana,Paquetería,9.15,33960.0,S-03,En tránsito,,
ENV-1691,17/12/2024,20:27:54,C-1125,Particular,N/A,Biobío,Biobío,Paquetería,6.83,28392.0,S-01,Entregado,24/12/2024,7
ENV-1692,23/11/2024,12:22:32,C-1966,Particular,N/A,La Araucanía,Antofagasta,Express,2.13,21390.0,S-05,Entregado,30/11/2024,7
ENV-1693,09/01/2025,10:11:50,C-2601,Corporativo,Tecnología,Valparaíso,Metropolitana,Certificado,9.9,29800.0,S-04,En tránsito,,
ENV-1694,25/04/2024,11:14:51,C-1727,Corporativo,Tecnología,Valparaíso,La Araucanía,Económico,8.1,20960.0,S-04,Entregado,30/04/2024,5
ENV-1695,02/05/2024,08:23:04,C-1290,Corporativo,E-commerce,La Araucanía,Antofagasta,Económico,0.61,8976.0,S-05,Demorado,,
ENV-1696,09/06/2024,17:20:52,C-3637,Corporativo,Salud,Metropolitana,Metropolitana,Certificado,9.9,29800.0,S-02,En tránsito,,
ENV-1697,10/09/2024,11:14:16,C-1632,Particular,N/A,Biobío,Antofagasta,Certificado,0.94,11880.0,S-01,En tránsito,,
ENV-1698,17/12/2024,10:44:57,C-3347,Particular,N/A,Valparaíso,Antofagasta,Express,4.22,27660.0,S-02,Entregado,19/12/2024,2
ENV-1699,02/09/2024,19:33:24,C-3052,Corporativo,Retail,Antofagasta,Metropolitana,Económico,8.89,22224.0,S-02,Entregado,04/09/2024,2
ENV-1700,25/04/2024,09:30:43,C-1079,Corporativo,E-commerce,Antofagasta,Valparaíso,Express,7.64,37920.0,S-05,Entregado,29/04/2024,4
ENV-1701,30/12/2024,19:57:59,C-2550,Corporativo,E-commerce,Biobío,Biobío,Certificado,6.76,23520.0,S-02,Entregado,04/01/2025,5
ENV-1702,30/07/2024,20:39:00,C-4863,Particular,N/A,Antofagasta,Antofagasta,Express,5.38,31140.0,S-01,En tránsito,,
ENV-1703,21/06/2024,15:19:16,C-1503,Corporativo,Educación,Valparaíso,Valparaíso,Económico,3.54,13664.0,S-05,Demorado,,
ENV-1704,13/10/2024,15:44:18,C-3770,Particular,N/A,Biobío,Biobío,Paquetería,9.01,33624.0,S-05,En tránsito,,
ENV-1705,08/11/2024,11:51:08,C-203,Particular,N/A,Metropolitana,Biobío,Certificado,8.21,26420.0,S-01,Entregado,12/11/2024,4
ENV-1706,07/01/2025,19:40:24,C-4704,Particular,N/A,La Araucanía,Biobío,Paquetería,9.46,34704.0,S-01,Demorado,,
ENV-1707,30/11/2024,14:50:49,C-1461,Particular,N/A,La Araucanía,Valparaíso,Económico,4.06,14496.0,S-01,Entregado,01/12/2024,1
ENV-1708,20/05/2024,14:29:34,C-999,Corporativo,Salud,Antofagasta,La Araucanía,Paquetería,2.41,17784.0,S-03,Entregado,26/05/2024,6
ENV-1709,26/11/2024,08:08:14,C-260,Particular,N/A,Valparaíso,Metropolitana,Express,7.26,36780.0,S-02,Entregado,03/12/2024,7
ENV-1710,22/04/2024,15:41:06,C-1155,Corporativo,Retail,Valparaíso,Biobío,Paquetería,6.92,28608.0,S-01,Demorado,,
ENV-1711,25/01/2024,12:44:39,C-3394,Particular,N/A,Biobío,Metropolitana,Económico,5.48,16768.0,S-01,Reclamado,,
ENV-1712,06/02/2024,14:12:33,C-2392,Corporativo,Educación,Metropolitana,Metropolitana,Paquetería,5.42,25008.0,S-05,Entregado,10/02/2024,4
ENV-1713,25/01/2025,12:15:15,C-4203,Particular,N/A,Biobío,Metropolitana,Paquetería,8.12,31488.0,S-04,Entregado,26/01/2025,1
ENV-1714,18/09/2024,15:36:07,C-1742,Particular,N/A,Antofagasta,Metropolitana,Paquetería,8.02,31248.0,S-04,En tránsito,,
ENV-1715,26/11/2024,10:31:22,C-467,Particular,N/A,Antofagasta,Valparaíso,Certificado,8.49,26980.0,S-05,Entregado,27/11/2024,1
ENV-1716,25/03/2025,19:41:38,C-581,Particular,N/A,Metropolitana,La Araucanía,Certificado,1.98,13960.0,S-05,Reclamado,,
ENV-1717,07/07/2024,14:39:27,C-4938,Particular,N/A,Antofagasta,Antofagasta,Paquetería,2.08,16992.0,S-02,Entregado,13/07/2024,6
ENV-1718,22/03/2024,14:35:26,C-4297,Particular,N/A,Antofagasta,Valparaíso,Económico,7.76,20416.0,S-03,Entregado,24/03/2024,2
ENV-1719,18/09/2024,20:01:40,C-4208,Corporativo,Tecnología,Antofagasta,La Araucanía,Express,5.7,32100.0,S-01,Entregado,25/09/2024,7
ENV-1720,27/01/2025,14:55:09,C-4425,Particular,N/A,La Araucanía,Metropolitana,Express,2.76,23280.0,S-03,En tránsito,,
ENV-1721,09/02/2025,12:03:18,C-3475,Particular,N/A,Valparaíso,La Araucanía,Paquetería,4.85,23640.0,S-03,Entregado,12/02/2025,3
ENV-1722,28/03/2025,14:39:27,C-2200,Particular,N/A,Biobío,Metropolitana,Express,6.78,35340.0,S-05,En tránsito,,
ENV-1723,14/04/2024,14:12:38,C-3851,Particular,N/A,Metropolitana,La Araucanía,Paquetería,6.87,28488.0,S-04,Entregado,16/04/2024,2
ENV-1724,08/06/2024,11:38:27,C-4580,Particular,N/A,La Araucanía,La Araucanía,Económico,8.23,21168.0,S-05,Entregado,09/06/2024,1
ENV-1725,01/06/2024,11:53:49,C-3613,Particular,N/A,Valparaíso,La Araucanía,Certificado,3.71,17420.0,S-03,Entregado,07/06/2024,6
ENV-1726,20/12/2024,09:20:50,C-3814,Particular,N/A,La Araucanía,La Araucanía,Paquetería,6.76,28224.0,S-02,Demorado,,
ENV-1727,02/06/2024,19:35:45,C-4749,Corporativo,E-commerce,La Araucanía,Antofagasta,Paquetería,5.58,25392.0,S-02,En tránsito,,
ENV-1728,10/03/2025,16:50:16,C-668,Particular,N/A,La Araucanía,Metropolitana,Económico,4.12,14592.0,S-01,En tránsito,,
ENV-1729,09/10/2024,18:57:43,C-4629,Particular,N/A,Biobío,Valparaíso,Certificado,4.04,18080.0,S-02,Entregado,10/10/2024,1
ENV-1730,09/07/2024,08:35:42,C-2811,Particular,N/A,Valparaíso,Metropolitana,Económico,6.17,17872.0,S-01,En tránsito,,
ENV-1731,25/03/2024,19:58:06,C-872,Corporativo,Banca,Biobío,Antofagasta,Paquetería,0.71,13704.0,S-03,Entregado,29/03/2024,4
ENV-1732,25/12/2024,20:23:29,C-2458,Particular,N/A,Valparaíso,La Araucanía,Express,7.67,38010.0,S-02,Entregado,01/01/2025,7
ENV-1733,25/12/2024,12:48:06,C-1878,Corporativo,Banca,Valparaíso,La Araucanía,Certificado,2.41,14820.0,S-01,Entregado,27/12/2024,2
ENV-1734,12/01/2025,11:51:05,C-365,Particular,N/A,Antofagasta,Metropolitana,Económico,1.74,10784.0,S-02,Entregado,13/01/2025,1
ENV-1735,25/08/2024,12:24:01,C-1947,Particular,N/A,Metropolitana,Valparaíso,Paquetería,4.29,22296.0,S-05,Entregado,31/08/2024,6
ENV-1736,31/10/2024,15:37:46,C-951,Particular,N/A,Antofagasta,Metropolitana,Certificado,4.74,19480.0,S-05,Entregado,02/11/2024,2
ENV-1737,13/02/2024,10:49:49,C-1685,Particular,N/A,Antofagasta,Metropolitana,Express,2.82,23460.0,S-03,En tránsito,,
ENV-1738,14/03/2025,16:25:31,C-1468,Particular,N/A,Valparaíso,Biobío,Express,3.17,24510.0,S-01,Entregado,17/03/2025,3
ENV-1739,04/03/2024,20:53:49,C-3219,Corporativo,Retail,La Araucanía,Biobío,Económico,6.76,18816.0,S-02,Entregado,05/03/2024,1
ENV-1740,06/11/2024,11:32:01,C-3320,Particular,N/A,La Araucanía,Antofagasta,Paquetería,0.4,12960.0,S-05,Entregado,12/11/2024,6
ENV-1741,20/09/2024,14:51:03,C-1056,Corporativo,Banca,Antofagasta,Antofagasta,Económico,6.59,18544.0,S-04,En tránsito,,
ENV-1742,19/10/2024,12:05:15,C-4627,Corporativo,Salud,Biobío,Metropolitana,Paquetería,5.26,24624.0,S-03,Entregado,26/10/2024,7
ENV-1743,12/07/2024,18:02:57,C-1894,Particular,N/A,La Araucanía,Biobío,Económico,4.84,15744.0,S-01,En tránsito,,
ENV-1744,31/03/2024,13:18:39,C-4606,Corporativo,Retail,Biobío,Metropolitana,Express,7.23,36690.0,S-02,Entregado,05/04/2024,5
ENV-1745,20/03/2024,08:22:49,C-1693,Particular,N/A,Metropolitana,Antofagasta,Express,6.91,35730.0,S-05,Entregado,23/03/2024,3
ENV-1746,08/05/2024,08:04:04,C-3997,Particular,N/A,Metropolitana,Biobío,Económico,0.74,9184.0,S-03,En tránsito,,
ENV-1747,06/08/2024,08:37:19,C-4815,Particular,N/A,La Araucanía,La Araucanía,Express,8.02,39060.0,S-04,En tránsito,,
ENV-1748,21/04/2024,12:05:34,C-1257,Corporativo,Educación,Valparaíso,Antofagasta,Económico,0.49,8784.0,S-02,Demorado,,
ENV-1749,18/10/2024,15:39:22,C-956,Particular,N/A,Metropolitana,Antofagasta,Certificado,0.37,10740.0,S-03,Demorado,,
ENV-1750,03/01/2025,13:54:49,C-3139,Particular,N/A,Biobío,Metropolitana,Certificado,5.31,20620.0,S-01,Demorado,,
ENV-1751,22/01/2025,10:56:40,C-3645,Corporativo,Educación,Biobío,La Araucanía,Económico,7.37,19792.0,S-03,Entregado,24/01/2025,2
ENV-1752,04/02/2025,13:56:33,C-2941,Particular,N/A,Metropolitana,Antofagasta,Express,5.11,30330.0,S-03,Entregado,06/02/2025,2
ENV-1753,27/01/2024,11:38:14,C-172,Particular,N/A,Valparaíso,La Araucanía,Certificado,3.01,16020.0,S-01,Entregado,03/02/2024,7
ENV-1754,10/09/2024,11:40:49,C-4932,Particular,N/A,Biobío,Antofagasta,Express,1.94,20820.0,S-05,Reclamado,,
ENV-1755,14/12/2024,14:19:19,C-3944,Particular,N/A,Valparaíso,Valparaíso,Certificado,6.66,23320.0,S-01,En tránsito,,
ENV-1756,20/07/2024,16:20:45,C-3998,Particular,N/A,Valparaíso,Metropolitana,Paquetería,9.43,34632.0,S-04,En tránsito,,
ENV-1757,02/01/2025,12:37:00,C-481,Particular,N/A,La Araucanía,Metropolitana,Express,1.67,20010.0,S-05,Entregado,06/01/2025,4
ENV-1758,22/11/2024,18:30:16,C-2042,Corporativo,Salud,Antofagasta,Biobío,Económico,2.83,12528.0,S-03,En tránsito,,
ENV-1759,27/06/2024,18:50:14,C-4998,Particular,N/A,Valparaíso,La Araucanía,Certificado,9.91,29820.0,S-01,En tránsito,,
ENV-1760,15/07/2024,10:15:55,C-2326,Corporativo,Tecnología,Metropolitana,La Araucanía,Certificado,8.35,26700.0,S-02,Entregado,20/07/2024,5
ENV-1761,20/09/2024,10:05:16,C-1421,Particular,N/A,Biobío,Biobío,Express,7.53,37590.0,S-03,En tránsito,,
ENV-1762,08/03/2025,12:08:10,C-4150,Corporativo,Retail,Antofagasta,Metropolitana,Certificado,0.52,11040.0,S-02,Entregado,09/03/2025,1
ENV-1763,25/03/2024,16:58:50,C-4989,Corporativo,Educación,Valparaíso,La Araucanía,Económico,0.37,8592.0,S-02,Entregado,30/03/2024,5
ENV-1764,05/10/2024,17:39:04,C-3842,Corporativo,Retail,Valparaíso,Metropolitana,Paquetería,4.92,23808.0,S-05,Demorado,,
ENV-1765,08/01/2025,13:24:58,C-559,Corporativo,Educación,Metropolitana,La Araucanía,Certificado,0.42,10840.0,S-02,Entregado,10/01/2025,2
ENV-1766,21/01/2024,14:10:02,C-2605,Particular,N/A,Metropolitana,Antofagasta,Económico,1.11,9776.0,S-03,Entregado,24/01/2024,3
ENV-1767,25/09/2024,15:13:25,C-709,Particular,N/A,Biobío,Antofagasta,Express,5.68,32040.0,S-04,Entregado,26/09/2024,1
ENV-1768,16/02/2024,20:07:44,C-2139,Particular,N/A,Valparaíso,La Araucanía,Certificado,4.34,18680.0,S-05,Entregado,23/02/2024,7
ENV-1769,17/02/2025,12:49:14,C-4261,Particular,N/A,Valparaíso,Antofagasta,Express,7.93,38790.0,S-04,Entregado,19/02/2025,2
ENV-1770,10/05/2024,19:40:18,C-2474,Particular,N/A,Valparaíso,Antofagasta,Express,2.81,23430.0,S-02,Demorado,,
ENV-1771,17/11/2024,13:50:41,C-1063,Particular,N/A,Antofagasta,Metropolitana,Paquetería,2.8,18720.0,S-02,Entregado,24/11/2024,7
ENV-1772,21/02/2024,15:21:05,C-4462,Particular,N/A,Biobío,Metropolitana,Express,4.12,27360.0,S-05,Entregado,22/02/2024,1
ENV-1773,16/05/2024,09:04:52,C-487,Particular,N/A,Metropolitana,Antofagasta,Económico,6.76,18816.0,S-03,Entregado,22/05/2024,6
ENV-1774,12/01/2025,11:33:29,C-2584,Particular,N/A,Valparaíso,Biobío,Paquetería,9.82,35568.0,S-01,Entregado,19/01/2025,7
ENV-1775,12/02/2024,19:52:35,C-649,Corporativo,Banca,Valparaíso,Biobío,Express,4.04,27120.0,S-01,En tránsito,,
ENV-1776,12/03/2024,15:00:38,C-1207,Corporativo,Tecnología,La Araucanía,Valparaíso,Paquetería,7.47,29928.0,S-01,En tránsito,,
ENV-1777,01/02/2025,19:29:27,C-4097,Corporativo,Tecnología,Biobío,Metropolitana,Económico,8.58,21728.0,S-02,En tránsito,,
ENV-1778,11/11/2024,16:07:12,C-1068,Particular,N/A,La Araucanía,Biobío,Certificado,6.78,23560.0,S-04,Entregado,18/11/2024,7
ENV-1779,07/03/2025,08:15:19,C-1415,Corporativo,Tecnología,La Araucanía,Metropolitana,Certificado,7.82,25640.0,S-03,En tránsito,,
ENV-1780,03/12/2024,11:33:38,C-201,Particular,N/A,Antofagasta,La Araucanía,Paquetería,8.14,31536.0,S-03,Entregado,10/12/2024,7
ENV-1781,17/12/2024,12:58:19,C-4384,Particular,N/A,Biobío,La Araucanía,Económico,6.01,17616.0,S-04,Reclamado,,
ENV-1782,24/12/2024,12:58:22,C-6,Corporativo,Tecnología,Metropolitana,Valparaíso,Certificado,4.45,18900.0,S-05,Demorado,,
ENV-1783,11/02/2024,11:03:01,C-503,Particular,N/A,Antofagasta,Antofagasta,Certificado,1.77,13540.0,S-04,En tránsito,,
ENV-1784,15/08/2024,08:40:49,C-567,Particular,N/A,Metropolitana,Antofagasta,Certificado,7.84,25680.0,S-04,Entregado,16/08/2024,1
ENV-1785,11/03/2025,15:02:13,C-4422,Corporativo,Salud,Valparaíso,Biobío,Certificado,2.02,14040.0,S-03,Entregado,16/03/2025,5
ENV-1786,03/05/2024,09:20:28,C-2958,Particular,N/A,Antofagasta,Biobío,Económico,9.99,23984.0,S-03,En tránsito,,
ENV-1787,11/03/2025,18:19:07,C-3910,Particular,N/A,Antofagasta,Antofagasta,Económico,5.47,16752.0,S-02,Demorado,,
ENV-1788,14/07/2024,11:55:07,C-394,Corporativo,Retail,Biobío,Antofagasta,Express,0.19,15570.0,S-04,Entregado,19/07/2024,5
ENV-1789,14/02/2025,11:01:12,C-4299,Particular,N/A,Metropolitana,Valparaíso,Paquetería,4.25,22200.0,S-04,Reclamado,,
ENV-1790,09/08/2024,18:57:08,C-4374,Particular,N/A,La Araucanía,Metropolitana,Económico,2.49,11984.0,S-04,Demorado,,
ENV-1791,22/07/2024,17:38:43,C-635,Corporativo,Retail,Biobío,Valparaíso,Económico,0.63,9008.0,S-04,En tránsito,,
ENV-1792,25/03/2024,18:01:28,C-3766,Corporativo,Educación,Valparaíso,Valparaíso,Express,7.19,36570.0,S-02,Entregado,27/03/2024,2
ENV-1793,15/06/2024,20:01:35,C-3723,Particular,N/A,Antofagasta,Antofagasta,Paquetería,3.23,19752.0,S-03,En tránsito,,
ENV-1794,12/08/2024,11:53:30,C-4644,Corporativo,Retail,Antofagasta,Biobío,Express,8.23,39690.0,S-03,Entregado,18/08/2024,6
ENV-1795,05/03/2024,10:53:34,C-145,Particular,N/A,Metropolitana,Antofagasta,Express,7.67,38010.0,S-02,Reclamado,,
ENV-1796,14/11/2024,08:14:08,C-2258,Corporativo,Banca,Biobío,Metropolitana,Express,0.75,17250.0,S-05,Entregado,16/11/2024,2
ENV-1797,06/09/2024,09:01:55,C-2916,Particular,N/A,Metropolitana,Metropolitana,Express,7.16,36480.0,S-03,Entregado,09/09/2024,3
ENV-1798,18/04/2024,10:20:58,C-3676,Particular,N/A,Biobío,Metropolitana,Económico,2.03,11248.0,S-01,Entregado,20/04/2024,2
ENV-1799,02/03/2024,13:33:34,C-659,Particular,N/A,Antofagasta,Biobío,Económico,7.79,20464.0,S-01,Entregado,09/03/2024,7
ENV-1800,08/08/2024,12:12:25,C-2844,Particular,N/A,Biobío,La Araucanía,Express,2.58,22740.0,S-04,En tránsito,,
ENV-1801,03/11/2024,08:17:22,C-528,Corporativo,Banca,Biobío,Valparaíso,Económico,4.1,14560.0,S-03,En tránsito,,
ENV-1802,30/09/2024,12:34:24,C-1433,Particular,N/A,Valparaíso,Valparaíso,Express,8.84,41520.0,S-05,Demorado,,
ENV-1803,28/07/2024,17:33:33,C-1451,Particular,N/A,Valparaíso,La Araucanía,Económico,6.6,18560.0,S-02,Entregado,30/07/2024,2
ENV-1804,01/03/2024,16:29:17,C-4699,Particular,N/A,Valparaíso,La Araucanía,Express,0.91,17730.0,S-01,Entregado,07/03/2024,6
ENV-1805,04/12/2024,09:11:48,C-36,Particular,N/A,Metropolitana,Metropolitana,Certificado,1.43,12860.0,S-01,En tránsito,,
ENV-1806,31/05/2024,15:36:25,C-4728,Corporativo,Retail,Biobío,Metropolitana,Express,0.18,15540.0,S-03,Entregado,04/06/2024,4
ENV-1807,22/05/2024,10:57:39,C-3234,Particular,N/A,La Araucanía,Valparaíso,Económico,9.82,23712.0,S-04,Reclamado,,
ENV-1808,07/05/2024,11:33:01,C-1587,Particular,N/A,Valparaíso,Metropolitana,Económico,0.57,8912.0,S-03,En tránsito,,
ENV-1809,12/07/2024,16:03:54,C-4664,Corporativo,Educación,Antofagasta,Biobío,Económico,1.14,9824.0,S-04,Entregado,17/07/2024,5
ENV-1810,18/01/2025,12:14:20,C-1835,Corporativo,Retail,Antofagasta,Valparaíso,Económico,4.63,15408.0,S-05,Entregado,25/01/2025,7
ENV-1811,13/10/2024,12:56:26,C-1267,Particular,N/A,Valparaíso,Metropolitana,Certificado,0.64,11280.0,S-02,Entregado,14/10/2024,1
ENV-1812,03/01/2024,19:53:37,C-3986,Particular,N/A,Valparaíso,Valparaíso,Express,2.96,23880.0,S-03,Entregado,04/01/2024,1
ENV-1813,07/04/2024,13:32:56,C-1006,Corporativo,Educación,Antofagasta,La Araucanía,Certificado,6.81,23620.0,S-04,Demorado,,
ENV-1814,27/09/2024,20:04:51,C-2850,Particular,N/A,Biobío,Antofagasta,Paquetería,0.58,13392.0,S-03,En tránsito,,
ENV-1815,12/08/2024,19:02:08,C-4290,Corporativo,Tecnología,La Araucanía,Antofagasta,Paquetería,4.63,23112.0,S-02,En tránsito,,
ENV-1816,23/10/2024,16:26:34,C-4021,Corporativo,Educación,Antofagasta,La Araucanía,Paquetería,5.77,25848.0,S-01,Entregado,28/10/2024,5
ENV-1817,11/01/2024,14:34:17,C-4888,Corporativo,Tecnología,La Araucanía,Valparaíso,Express,2.07,21210.0,S-04,Entregado,18/01/2024,7
ENV-1818,16/01/2024,17:02:13,C-844,Particular,N/A,La Araucanía,Valparaíso,Express,1.94,20820.0,S-05,En tránsito,,
ENV-1819,17/11/2024,11:45:24,C-4427,Particular,N/A,Antofagasta,Antofagasta,Paquetería,1.12,14688.0,S-03,Entregado,20/11/2024,3
ENV-1820,06/11/2024,12:58:33,C-1449,Particular,N/A,Antofagasta,La Araucanía,Económico,0.78,9248.0,S-01,En tránsito,,
ENV-1821,04/05/2024,08:36:17,C-4097,Corporativo,Banca,Biobío,Metropolitana,Económico,1.77,10832.0,S-04,Demorado,,
ENV-1822,03/03/2025,11:34:33,C-2531,Particular,N/A,La Araucanía,La Araucanía,Express,0.7,17100.0,S-04,Demorado,,
